Year,Week,Day,Number of Customer Acquired,Active customer base,Customer Churn,Customer Churn %,Churn by Product- Bank %,Churn by Product- Cards %,Churn Product- Investment %,Reason for Churn - Service (%),Reason for Churn - Price (%),Churn customer Average Month on Book
2021,36,6,1480,-22006923,170712,3.351304094,27.4974975,40.01001001,32.49249249,60.01001001,39.98998999,28
2021,36,7,1420,-22176215,171231,3.358911249,27.48748749,40.05005005,32.46246246,60.05005005,39.94994995,28
2021,37,1,550,-22346896,171722,3.370786517,27.47747748,40.09009009,32.43243243,60.09009009,39.90990991,28
2021,37,2,799,-22517819,172222,3.383997706,27.46746747,40.13013013,32.4024024,60.13013013,39.86986987,28
2021,37,3,1061,-22688980,172730,3.39201374,27.45745746,40.17017017,32.37237237,60.17017017,39.82982983,28
2021,37,4,1147,-22860563,173241,3.401457768,27.44744745,40.21021021,32.34234234,60.21021021,39.78978979,28
2021,37,5,1318,-23032486,173758,3.413454701,27.43743744,40.25025025,32.31231231,60.25025025,39.74974975,28
2021,37,6,767,-23205477,174257,3.425821065,27.42742743,40.29029029,32.28228228,60.29029029,39.70970971,28
2021,37,7,542,-23379192,174748,3.430265387,27.41741742,40.33033033,32.25225225,60.33033033,39.66966967,28
2021,38,1,1354,-23552586,175267,3.44195232,27.40740741,40.37037037,32.22222222,60.37037037,39.62962963,28
2021,38,2,882,-23726971,175770,3.454570987,27.3973974,40.41041041,32.19219219,60.41041041,39.58958959,28
2021,38,3,1019,-23901722,176278,3.45933882,27.38738739,40.45045045,32.16216216,60.45045045,39.54954955,28
2021,38,4,843,-24077157,176780,3.468368479,27.37737738,40.49049049,32.13213213,60.49049049,39.50950951,28
2021,38,5,593,-24253344,177274,3.472987872,27.36736737,40.53053053,32.1021021,60.53053053,39.46946947,28
2021,38,6,1191,-24429427,177788,3.481970823,27.35735736,40.57057057,32.07207207,60.57057057,39.42942943,28
2021,38,7,859,-24606356,178292,3.49842228,27.34734735,40.61061061,32.04204204,60.61061061,39.38938939,28
2021,39,1,948,-24783700,178798,3.50396934,27.33733734,40.65065065,32.01201201,60.65065065,39.34934935,28
2021,39,2,733,-24961765,179297,3.523330159,27.32732733,40.69069069,31.98198198,60.69069069,39.30930931,27
2021,39,3,1163,-25139899,179811,3.533088735,27.31731732,40.73073073,31.95195195,60.73073073,39.26926927,27
2021,39,4,647,-25319063,180308,3.541976477,27.30730731,40.77077077,31.92192192,60.77077077,39.22922923,27
2021,39,5,528,-25498843,180800,3.54925776,27.2972973,40.81081081,31.89189189,60.81081081,39.18918919,27
2021,39,6,1408,-25678235,181323,3.55987055,27.28728729,40.85085085,31.86186186,60.85085085,39.14914915,27
2021,39,7,1006,-25858552,181833,3.563772776,27.27727728,40.89089089,31.83183183,60.89089089,39.10910911,27
2021,40,1,1265,-26039120,182351,3.575240128,27.26726727,40.93093093,31.8018018,60.93093093,39.06906907,27
2021,40,2,541,-26220930,182845,3.584754797,27.25725726,40.97097097,31.77177177,60.97097097,39.02902903,27
2021,40,3,1293,-26402482,183365,3.601218059,27.24724725,41.01101101,31.74174174,61.01101101,38.98898899,27
2021,40,4,1476,-26584371,183891,3.600633078,27.23723724,41.05105105,31.71171171,61.05105105,38.94894895,27
2021,40,5,817,-26767445,184395,3.620326488,27.22722723,41.09109109,31.68168168,61.09109109,38.90890891,27
2021,40,6,637,-26951203,184893,3.618722958,27.21721722,41.13113113,31.65165165,61.13113113,38.86886887,27
2021,40,7,769,-27135327,185395,3.639446908,27.20720721,41.17117117,31.62162162,61.17117117,38.82882883,27
2021,41,1,1215,-27319507,185913,3.647455867,27.1971972,41.21121121,31.59159159,61.21121121,38.78878879,27
2021,41,2,935,-27504485,186422,3.65208414,27.18718719,41.25125125,31.56156156,61.25125125,38.74874875,27
2021,41,3,784,-27690123,186925,3.66229761,27.17717718,41.29129129,31.53153153,61.29129129,38.70870871,27
2021,41,4,1387,-27875661,187450,3.667607079,27.16716717,41.33133133,31.5015015,61.33133133,38.66866867,27
2021,41,5,516,-28062595,187944,3.685284366,27.15715716,41.37137137,31.47147147,61.37137137,38.62862863,27
2021,41,6,1215,-28249324,188463,3.698525674,27.14714715,41.41141141,31.44144144,61.41141141,38.58858859,27
2021,41,7,1462,-28436325,188991,3.706514864,27.13713714,41.45145145,31.41141141,61.45145145,38.54854855,27
2021,42,1,978,-28624338,189502,3.711184044,27.12712713,41.49149149,31.38138138,61.49149149,38.50850851,27
2021,42,2,1041,-28812799,190016,3.726006775,27.11711712,41.53153153,31.35135135,61.53153153,38.46846847,27
2021,42,3,606,-29002209,190514,3.728728729,27.10710711,41.57157157,31.32132132,61.57157157,38.42842843,27
2021,42,4,674,-29192049,191015,3.740648379,27.0970971,41.61161161,31.29129129,61.61161161,38.38838839,27
2021,42,5,748,-29382316,191518,3.745968742,27.08708709,41.65165165,31.26126126,61.65165165,38.34834835,27
2021,42,6,706,-29573128,192020,3.75464684,27.07707708,41.69169169,31.23123123,61.69169169,38.30830831,27
2021,42,7,839,-29764309,192527,3.776154513,27.06706707,41.73173173,31.2012012,61.73173173,38.26826827,27
2021,43,1,1109,-29955727,193044,3.778461538,27.05705706,41.77177177,31.17117117,61.77177177,38.22822823,27
2021,43,2,1116,-30147655,193562,3.792976875,27.04704705,41.81181181,31.14114114,61.81181181,38.18818819,27
2021,43,3,969,-30340248,194074,3.798241329,27.03703704,41.85185185,31.11111111,61.85185185,38.14814815,27
2021,43,4,559,-30533763,194571,3.80859375,27.02702703,41.89189189,31.08108108,61.89189189,38.10810811,27
2021,43,5,760,-30727574,195076,3.815212092,27.01701702,41.93193193,31.05105105,61.93193193,38.06806807,27
2021,43,6,815,-30921835,195583,3.822815534,27.00700701,41.97197197,31.02102102,61.97197197,38.02802803,27
2021,43,7,707,-31116711,196086,3.837307832,26.996997,42.01201201,30.99099099,62.01201201,37.98798799,26
2021,44,1,532,-31312265,196583,3.852191764,26.98698699,42.05205205,30.96096096,62.05205205,37.94794795,26
2021,44,2,823,-31508025,197091,3.861935795,26.97697698,42.09209209,30.93093093,62.09209209,37.90790791,26
2021,44,3,1243,-31703873,197615,3.864676138,26.96696697,42.13213213,30.9009009,62.13213213,37.86786787,26
2021,44,4,1025,-31900463,198130,3.880345988,26.95695696,42.17217217,30.87087087,62.17217217,37.82782783,26
2021,44,5,1488,-32097105,198664,3.882915173,26.94694695,42.21221221,30.84084084,62.21221221,37.78778779,26
2021,44,6,1470,-32294299,199196,3.89749702,26.93693694,42.25225225,30.81081081,62.25225225,37.74774775,26
2021,44,7,1008,-32492487,199712,3.911342894,26.92692693,42.29229229,30.78078078,62.29229229,37.70770771,26
2021,45,1,957,-32691242,200226,3.921568627,26.91691692,42.33233233,30.75075075,62.33233233,37.66766767,26
2021,45,2,601,-32890867,200726,3.922723525,26.90690691,42.37237237,30.72072072,62.37237237,37.62762763,26
2021,45,3,1395,-33090198,201257,3.9408867,26.8968969,42.41241241,30.69069069,62.41241241,37.58758759,26
2021,45,4,701,-33290754,201762,3.943826799,26.88688689,42.45245245,30.66066066,62.45245245,37.54754755,26
2021,45,5,795,-33491721,202270,3.958892911,26.87687688,42.49249249,30.63063063,62.49249249,37.50750751,26
2021,45,6,1105,-33692886,202791,3.968808194,26.86686687,42.53253253,30.6006006,62.53253253,37.46746747,26
2021,45,7,1463,-33894214,203325,3.979118329,26.85685686,42.57257257,30.57057057,62.57257257,37.42742743,26
2021,46,1,1397,-34096142,203857,3.987019008,26.84684685,42.61261261,30.54054054,62.61261261,37.38738739,26
2021,46,2,876,-34299123,204369,3.993536473,26.83683684,42.65265265,30.51051051,62.65265265,37.34734735,26
2021,46,3,1477,-34502015,204905,4.002306805,26.82682683,42.69269269,30.48048048,62.69269269,37.30730731,26
2021,46,4,532,-34706388,205404,4.010111456,26.81681682,42.73273273,30.45045045,62.73273273,37.26726727,26
2021,46,5,1450,-34910342,205939,4.026999199,26.80680681,42.77277277,30.42042042,62.77277277,37.22722723,26
2021,46,6,1455,-35114826,206475,4.032809296,26.7967968,42.81281281,30.39039039,62.81281281,37.18718719,26
2021,46,7,1206,-35320095,207001,4.048214692,26.78678679,42.85285285,30.36036036,62.85285285,37.14714715,26
2021,47,1,977,-35526119,207518,4.050690201,26.77677678,42.89289289,30.33033033,62.89289289,37.10710711,26
2021,47,2,867,-35732770,208031,4.059539919,26.76676677,42.93293293,30.3003003,62.93293293,37.06706707,26
2021,47,3,570,-35940231,208533,4.072702794,26.75675676,42.97297297,30.27027027,62.97297297,37.02702703,26
2021,47,4,794,-36147970,209043,4.087102178,26.74674675,43.01301301,30.24024024,63.01301301,36.98698699,26
2021,47,5,1082,-36355931,209565,4.090959759,26.73673674,43.05305305,30.21021021,63.05305305,36.94694695,26
2021,47,6,949,-36564547,210082,4.100455606,26.72672673,43.09309309,30.18018018,63.09309309,36.90690691,26
2021,47,7,904,-36773725,210598,4.111860285,26.71671672,43.13313313,30.15015015,63.13313313,36.86686687,26
2021,48,1,994,-36983329,211117,4.117129018,26.70670671,43.17317317,30.12012012,63.17317317,36.82682683,26
2021,48,2,1207,-37193239,211645,4.126320423,26.6966967,43.21321321,30.09009009,63.21321321,36.78678679,26
2021,48,3,755,-37404129,212155,4.142401934,26.68668669,43.25325325,30.06006006,63.25325325,36.74674675,26
2021,48,4,856,-37615428,212669,4.146100691,26.67667668,43.29329329,30.03003003,63.29329329,36.70670671,26
2021,48,5,546,-37827551,213171,4.155276107,26.66666667,43.33333333,30,63.33333333,36.66666667,26
2021,48,6,767,-38039955,213682,4.175319707,26.65665666,43.37337337,29.96996997,63.37337337,36.62662663,25
2021,48,7,1327,-38252310,214215,4.177091265,26.64664665,43.41341341,29.93993994,63.41341341,36.58658659,25
2021,49,1,853,-38465672,214730,4.193758127,26.63663664,43.45345345,29.90990991,63.45345345,36.54654655,25
2021,49,2,1050,-38679352,215252,4.202317773,26.62662663,43.49349349,29.87987988,63.49349349,36.50650651,25
2021,49,3,1333,-38893271,215787,4.213027979,26.61661662,43.53353353,29.84984985,63.53353353,36.46646647,25
2021,49,4,1146,-39107912,216314,4.222462203,26.60660661,43.57357357,29.81981982,63.57357357,36.42642643,25
2021,49,5,832,-39323394,216828,4.230810636,26.5965966,43.61361361,29.78978979,63.61361361,36.38638639,25
2021,49,6,535,-39539687,217331,4.239562091,26.58658659,43.65365365,29.75975976,63.65365365,36.34634635,25
2021,49,7,1387,-39755631,217868,4.251445706,26.57657658,43.69369369,29.72972973,63.69369369,36.30630631,25
2021,50,1,671,-39972828,218377,4.254184881,26.56656657,43.73373373,29.6996997,63.73373373,36.26626627,25
2021,50,2,1051,-40190154,218901,4.267968999,26.55655656,43.77377377,29.66966967,63.77377377,36.22622623,25
2021,50,3,537,-40408518,219404,4.280731424,26.54654655,43.81381381,29.63963964,63.81381381,36.18618619,25
2021,50,4,547,-40627375,219908,4.282858045,26.53653654,43.85385385,29.60960961,63.85385385,36.14614615,25
2021,50,5,774,-40846509,220421,4.29769392,26.52652653,43.89389389,29.57957958,63.89389389,36.10610611,25
2021,50,6,1240,-41065690,220953,4.311514772,26.51651652,43.93393393,29.54954955,63.93393393,36.06606607,25
2021,50,7,1381,-41285262,221492,4.319699499,26.50650651,43.97397397,29.51951952,63.97397397,36.02602603,25
2021,51,1,552,-41506202,221996,4.325673287,26.4964965,44.01401401,29.48948949,64.01401401,35.98598599,25
2021,51,2,1490,-41726708,222540,4.337025153,26.48648649,44.05405405,29.45945946,64.05405405,35.94594595,25
2021,51,3,787,-41948461,223055,4.350521856,26.47647648,44.09409409,29.42942943,64.09409409,35.90590591,25
2021,51,4,1369,-42170147,223594,4.356803634,26.46646647,44.13413413,29.3993994,64.13413413,35.86586587,25
2021,51,5,505,-42393236,224097,4.369782541,26.45645646,44.17417417,29.36936937,64.17417417,35.82582583,25
2021,51,6,1154,-42616179,224627,4.377832715,26.44644645,44.21421421,29.33933934,64.21421421,35.78578579,25
2021,51,7,790,-42840016,225142,4.382183908,26.43643644,44.25425425,29.30930931,64.25425425,35.74574575,25
2021,52,1,776,-43064382,225657,4.397627327,26.42642643,44.29429429,29.27927928,64.29429429,35.70570571,25
2021,52,2,1475,-43288564,226202,4.40380096,26.41641642,44.33433433,29.24924925,64.33433433,35.66566567,25
2021,52,3,601,-43514165,226709,4.416853246,26.40640641,44.37437437,29.21921922,64.37437437,35.62562563,25
2021,52,4,898,-43739976,227230,4.427294882,26.3963964,44.41441441,29.18918919,64.41441441,35.58558559,25
2021,52,5,1458,-43965748,227774,4.430700598,26.38638639,44.45445445,29.15915916,64.45445445,35.54554555,25
2021,52,6,644,-44192878,228284,4.44601985,26.37637638,44.49449449,29.12912913,64.49449449,35.50550551,25
2021,52,7,1203,-44419959,228818,4.457892083,26.36636637,44.53453453,29.0990991,64.53453453,35.46546547,25
2021,1,1,1181,-44647596,229351,4.459622338,26.35635636,44.57457457,29.06906907,64.57457457,35.42542543,25
2022,1,2,1018,-44875929,229878,4.473868994,26.34634635,44.61461461,29.03903904,64.61461461,35.38538539,25
2022,1,3,1387,-45104420,230421,4.479855683,26.33633634,44.65465465,29.00900901,64.65465465,35.34534535,25
2022,1,4,672,-45334169,230933,4.496294813,26.32632633,44.69469469,28.97897898,64.69469469,35.30530531,24
2022,1,5,1145,-45563957,231465,4.50180072,26.31631632,44.73473473,28.94894895,64.73473473,35.26526527,24
2022,1,6,1417,-45794005,232010,4.511428286,26.30630631,44.77477477,28.91891892,64.77477477,35.22522523,24
2022,1,7,1463,-46024552,232556,4.519211627,26.2962963,44.81481481,28.88888889,64.81481481,35.18518519,24
2022,2,1,684,-46256424,233070,4.528339279,26.28628629,44.85485485,28.85885886,64.85485485,35.14514515,24
2022,2,2,1234,-46488260,233607,4.538712548,26.27627628,44.89489489,28.82882883,64.89489489,35.10510511,24
2022,2,3,870,-46720997,234128,4.550389892,26.26626627,44.93493493,28.7987988,64.93493493,35.06506507,24
2022,2,4,1301,-46953824,234669,4.562887206,26.25625626,44.97497497,28.76876877,64.97497497,35.02502503,24
2022,2,5,1391,-47187102,235214,4.568627451,26.24624625,45.01501502,28.73873874,65.01501502,34.98498498,24
2022,2,6,1308,-47421008,235755,4.585987261,26.23623624,45.05505506,28.70870871,65.05505506,34.94494494,24
2022,2,7,632,-47656131,236267,4.597476279,26.22622623,45.0950951,28.67867868,65.0950951,34.9049049,24
2022,3,1,1316,-47891082,236809,4.601286801,26.21621622,45.13513514,28.64864865,65.13513514,34.86486486,24
2022,3,2,1274,-48126617,237350,4.612098262,26.20620621,45.17517518,28.61861862,65.17517518,34.82482482,24
2022,3,3,1244,-48362723,237889,4.625508032,26.1961962,45.21521522,28.58858859,65.21521522,34.78478478,24
2022,3,4,730,-48599882,238406,4.631151503,26.18618619,45.25525526,28.55855856,65.25525526,34.74474474,24
2022,3,5,1240,-48837048,238945,4.639722195,26.17617618,45.2952953,28.52852853,65.2952953,34.7047047,24
2022,3,6,752,-49075241,239464,4.651162791,26.16616617,45.33533534,28.4984985,65.33533534,34.66466466,24
2022,3,7,1478,-49313227,240014,4.659188956,26.15615616,45.37537538,28.46846847,65.37537538,34.62462462,24
2022,4,1,1435,-49551806,240563,4.675846242,26.14614615,45.41541542,28.43843844,65.41541542,34.58458458,24
2022,4,2,520,-49791849,241072,4.680202078,26.13613614,45.45545546,28.40840841,65.45545546,34.54454454,24
2022,4,3,565,-50032356,241582,4.691358025,26.12612613,45.4954955,28.37837838,65.4954955,34.5045045,24
2022,4,4,749,-50273189,242101,4.698749526,26.11611612,45.53553554,28.34834835,65.53553554,34.46446446,24
2022,4,5,500,-50514790,242608,4.706549475,26.10610611,45.57557558,28.31831832,65.57557558,34.42442442,24
2022,4,6,1438,-50755960,243159,4.724111867,26.0960961,45.61561562,28.28828829,65.61561562,34.38438438,24
2022,4,7,627,-50998492,243672,4.727753138,26.08608609,45.65565566,28.25825826,65.65565566,34.34434434,24
2022,5,1,786,-51241378,244193,4.740406321,26.07607608,45.6956957,28.22822823,65.6956957,34.3043043,24
2022,5,2,1271,-51484300,244736,4.74713292,26.06606607,45.73573574,28.1981982,65.73573574,34.26426426,24
2022,5,3,1376,-51727660,245285,4.758336456,26.05605606,45.77577578,28.16816817,65.77577578,34.22422422,24
2022,5,4,1422,-51971523,245835,4.766810264,26.04604605,45.81581582,28.13813814,65.81581582,34.18418418,24
2022,5,5,679,-52216679,246352,4.775700935,26.03603604,45.85585586,28.10810811,65.85585586,34.14414414,24
2022,5,6,690,-52462341,246870,4.787184502,26.02602603,45.8958959,28.07807808,65.8958959,34.1041041,24
2022,5,7,1131,-52708080,247407,4.801263001,26.01601602,45.93593594,28.04804805,65.93593594,34.06406406,24
2022,6,1,1248,-52954239,247951,4.811696123,26.00600601,45.97597598,28.01801802,65.97597598,34.02402402,24
2022,6,2,1235,-53200955,248494,4.815498155,25.995996,46.01601602,27.98798799,66.01601602,33.98398398,23
2022,6,3,1030,-53448419,249028,4.826379294,25.98598599,46.05605606,27.95795796,66.05605606,33.94394394,23
2022,6,4,601,-53696846,249542,4.841525034,25.97597598,46.0960961,27.92792793,66.0960961,33.9039039,23
2022,6,5,1106,-53945282,250079,4.853211009,25.96596597,46.13613614,27.8978979,66.13613614,33.86386386,23
2022,6,6,637,-54194724,250596,4.858632995,25.95595596,46.17617618,27.86786787,66.17617618,33.82382382,23
2022,6,7,1278,-54444042,251142,4.865802447,25.94594595,46.21621622,27.83783784,66.21621622,33.78378378,23
2022,7,1,744,-54694440,251663,4.883826879,25.93593594,46.25625626,27.80780781,66.25625626,33.74374374,23
2022,7,2,709,-54945394,252183,4.893771563,25.92592593,46.2962963,27.77777778,66.2962963,33.7037037,23
2022,7,3,1312,-55196265,252731,4.899918486,25.91591592,46.33633634,27.74774775,66.33633634,33.66366366,23
2022,7,4,1299,-55447697,253279,4.912693386,25.90590591,46.37637638,27.71771772,66.37637638,33.62362362,23
2022,7,5,1223,-55699753,253823,4.918918919,25.8958959,46.41641642,27.68768769,66.41641642,33.58358358,23
2022,7,6,1436,-55952140,254378,4.933057777,25.88588589,46.45645646,27.65765766,66.45645646,33.54354354,23
2022,7,7,799,-56205719,254903,4.941366037,25.87587588,46.4964965,27.62762763,66.4964965,33.5035035,23
2022,8,1,1182,-56459440,255446,4.951734001,25.86586587,46.53653654,27.5975976,66.53653654,33.46346346,23
2022,8,2,1351,-56713535,255997,4.96125412,25.85585586,46.57657658,27.56756757,66.57657658,33.42342342,23
2022,8,3,811,-56968721,256524,4.964476021,25.84584585,46.61661662,27.53753754,66.61661662,33.38338338,23
2022,8,4,677,-57224568,257043,4.981860012,25.83583584,46.65665666,27.50750751,66.65665666,33.34334334,23
2022,8,5,1146,-57480465,257586,4.988542218,25.82582583,46.6966967,27.47747748,66.6966967,33.3033033,23
2022,8,6,1084,-57736967,258125,4.99912142,25.81581582,46.73673674,27.44744745,66.73673674,33.26326326,23
2022,8,7,1230,-57993862,258672,5.007441128,25.80580581,46.77677678,27.41741742,66.77677678,33.22322322,23
2022,9,1,505,-58252029,259184,5.017482517,25.7957958,46.81681682,27.38738739,66.81681682,33.18318318,23
2022,9,2,828,-58510385,259712,5.02617801,25.78578579,46.85685686,27.35735736,66.85685686,33.14314314,23
2022,9,3,991,-58769106,260248,5.041870202,25.77577578,46.8968969,27.32732733,66.8968969,33.1031031,23
2022,9,4,1018,-59028336,260785,5.049625631,25.76576577,46.93693694,27.2972973,66.93693694,33.06306306,23
2022,9,5,1419,-59287702,261342,5.057251908,25.75575576,46.97697698,27.26726727,66.97697698,33.02302302,23
2022,9,6,626,-59548418,261860,5.069204152,25.74574575,47.01701702,27.23723724,67.01701702,32.98298298,23
2022,9,7,605,-59809673,262378,5.076537231,25.73573574,47.05705706,27.20720721,67.05705706,32.94294294,23
2022,10,1,536,-60071515,262893,5.087522635,25.72572573,47.0970971,27.17717718,67.0970971,32.9029029,23
2022,10,2,779,-60333629,263419,5.098882201,25.71571572,47.13713714,27.14714715,67.13713714,32.86286286,23
2022,10,3,728,-60596320,263943,5.105799709,25.70570571,47.17717718,27.11711712,67.17717718,32.82282282,23
2022,10,4,503,-60859760,264457,5.115483319,25.6956957,47.21721722,27.08708709,67.21721722,32.78278278,23
2022,10,5,730,-61123487,264981,5.123614663,25.68568569,47.25725726,27.05705706,67.25725726,32.74274274,23
2022,10,6,556,-61387912,265497,5.140863052,25.67567568,47.2972973,27.02702703,67.2972973,32.7027027,23
2022,10,7,821,-61652588,266026,5.147371103,25.66566567,47.33733734,26.996997,67.33733734,32.66266266,22
2022,11,1,566,-61918048,266543,5.153852674,25.65565566,47.37737738,26.96696697,67.37737738,32.62262262,22
2022,11,2,1333,-62183258,267098,5.17007954,25.64564565,47.41741742,26.93693694,67.41741742,32.58258258,22
2022,11,3,1136,-62449220,267643,5.181741336,25.63563564,47.45745746,26.90690691,67.45745746,32.54254254,22
2022,11,4,636,-62716227,268164,5.187563366,25.62562563,47.4974975,26.87687688,67.4974975,32.5025025,22
2022,11,5,1232,-62983159,268714,5.201384784,25.61561562,47.53753754,26.84684685,67.53753754,32.46246246,22
2022,11,6,1022,-63250851,269254,5.204648813,25.60560561,47.57757758,26.81681682,67.57757758,32.42242242,22
2022,11,7,1075,-63519030,269797,5.216733871,25.5955956,47.61761762,26.78678679,67.61761762,32.38238238,22
2022,12,1,548,-63788279,270314,5.231826947,25.58558559,47.65765766,26.75675676,67.65765766,32.34234234,22
2022,12,2,1369,-64057224,270872,5.233676114,25.57557558,47.6976977,26.72672673,67.6976977,32.3023023,22
2022,12,3,753,-64327343,271399,5.251294039,25.56556557,47.73773774,26.6966967,67.73773774,32.26226226,22
2022,12,4,888,-64597854,271934,5.255255255,25.55555556,47.77777778,26.66666667,67.77777778,32.22222222,22
2022,12,5,662,-64869126,272457,5.271485676,25.54554555,47.81781782,26.63663664,67.81781782,32.18218218,22
2022,12,6,640,-65140943,272979,5.275819162,25.53553554,47.85785786,26.60660661,67.85785786,32.14214214,22
2022,12,7,1292,-65412630,273534,5.286270611,25.52552553,47.8978979,26.57657658,67.8978979,32.1021021,22
2022,13,1,1195,-65684969,274084,5.299710624,25.51551552,47.93793794,26.54654655,67.93793794,32.06206206,22
2022,13,2,726,-65958327,274611,5.306088819,25.50550551,47.97797798,26.51651652,67.97797798,32.02202202,22
2022,13,3,539,-66232399,275129,5.313810973,25.4954955,48.01801802,26.48648649,68.01801802,31.98198198,22
2022,13,4,1143,-66506385,275677,5.33103335,25.48548549,48.05805806,26.45645646,68.05805806,31.94194194,22
2022,13,5,1494,-66780568,276243,5.341757611,25.47547548,48.0980981,26.42642643,68.0980981,31.9019019,22
2022,13,6,1434,-67055377,276807,5.346015087,25.46546547,48.13813814,26.3963964,68.13813814,31.86186186,22
2022,13,7,585,-67331599,277327,5.357581715,25.45545546,48.17817818,26.36636637,68.17817818,31.82182182,22
2022,14,1,852,-67608074,277862,5.371157619,25.44544545,48.21821822,26.33633634,68.21821822,31.78178178,22
2022,14,2,1266,-67884670,278417,5.37651954,25.43543544,48.25825826,26.30630631,68.25825826,31.74174174,22
2022,14,3,1399,-68161688,278980,5.386931402,25.42542543,48.2982983,26.27627628,68.2982983,31.7017017,22
2022,14,4,1121,-68439547,279529,5.399708124,25.41541542,48.33833834,26.24624625,68.33833834,31.66166166,22
2022,14,5,1109,-68717967,280077,5.410659323,25.40540541,48.37837838,26.21621622,68.37837838,31.62162162,22
2022,14,6,1052,-68996992,280622,5.422028,25.3953954,48.41841842,26.18618619,68.41841842,31.58158158,22
2022,14,7,1187,-69276427,281175,5.424166599,25.38538539,48.45845846,26.15615616,68.45845846,31.54154154,22
2022,15,1,733,-69556869,281704,5.438017859,25.37537538,48.4984985,26.12612613,68.4984985,31.5015015,22
2022,15,2,1500,-69837073,282274,5.449284681,25.36536537,48.53853854,26.0960961,68.53853854,31.46146146,22
2022,15,3,533,-70118814,282793,5.461242793,25.35535536,48.57857858,26.06606607,68.57857858,31.42142142,22
2022,15,4,791,-70400816,283326,5.466879489,25.34534535,48.61861862,26.03603604,68.61861862,31.38138138,22
2022,15,5,903,-70683239,283865,5.4784689,25.33533534,48.65865866,26.00600601,68.65865866,31.34134134,22
2022,15,6,971,-70966133,284407,5.490227237,25.32532533,48.6986987,25.97597598,68.6986987,31.3013013,21
2022,15,7,529,-71250011,284927,5.500515178,25.31531532,48.73873874,25.94594595,68.73873874,31.26126126,21
2022,16,1,1382,-71533556,285491,5.512434659,25.30530531,48.77877878,25.91591592,68.77877878,31.22122122,21
2022,16,2,820,-71818227,286026,5.515228026,25.2952953,48.81881882,25.88588589,68.81881882,31.18118118,21
2022,16,3,1023,-72103230,286572,5.525383707,25.28528529,48.85885886,25.85585586,68.85885886,31.14114114,21
2022,16,4,1063,-72388739,287120,5.540731439,25.27527528,48.8988989,25.82582583,68.8988989,31.1011011,21
2022,16,5,1100,-72674759,287671,5.545547114,25.26526527,48.93893894,25.7957958,68.93893894,31.06106106,21
2022,16,6,1107,-72961323,288222,5.560762262,25.25525526,48.97897898,25.76576577,68.97897898,31.02102102,21
2022,16,7,1188,-73248357,288777,5.568554048,25.24524525,49.01901902,25.73573574,69.01901902,30.98098098,21
2022,17,1,1141,-73535993,289330,5.578030185,25.23523524,49.05905906,25.70570571,69.05905906,30.94094094,21
2022,17,2,1136,-73824187,289883,5.584899798,25.22522523,49.0990991,25.67567568,69.0990991,30.9009009,21
2022,17,3,1178,-74112892,290439,5.595219618,25.21521522,49.13913914,25.64564565,69.13913914,30.86086086,21
2022,17,4,768,-74402563,290973,5.606824351,25.20520521,49.17917918,25.61561562,69.17917918,30.82082082,21
2022,17,5,1183,-74692353,291529,5.620065026,25.1951952,49.21921922,25.58558559,69.21921922,30.78078078,21
2022,17,6,1113,-74982769,292082,5.632059415,25.18518519,49.25925926,25.55555556,69.25925926,30.74074074,21
2022,17,7,512,-75274339,292602,5.639561796,25.17517518,49.2992993,25.52552553,69.2992993,30.7007007,21
2022,18,1,728,-75566213,293135,5.652107044,25.16516517,49.33933934,25.4954955,69.33933934,30.66066066,21
2022,18,2,646,-75858702,293663,5.660087551,25.15515516,49.37937938,25.46546547,69.37937938,30.62062062,21
2022,18,3,830,-76151535,294201,5.665288623,25.14514515,49.41941942,25.43543544,69.41941942,30.58058058,21
2022,18,4,1121,-76444615,294755,5.675386263,25.13513514,49.45945946,25.40540541,69.45945946,30.54054054,21
2022,18,5,723,-76738647,295287,5.68676909,25.12512513,49.4994995,25.37537538,69.4994995,30.5005005,21
2022,18,6,752,-77033182,295822,5.700313288,25.11511512,49.53953954,25.34534535,69.53953954,30.46046046,21
2022,18,7,836,-77328168,296361,5.712760278,25.10510511,49.57957958,25.31531532,69.57957958,30.42042042,21
2022,19,1,929,-77623600,296905,5.718196335,25.0950951,49.61961962,25.28528529,69.61961962,30.38038038,21
2022,19,2,558,-77919947,297429,5.732484076,25.08508509,49.65965966,25.25525526,69.65965966,30.34034034,21
2022,19,3,524,-78216852,297952,5.736340245,25.07507508,49.6996997,25.22522523,69.6996997,30.3003003,21
2022,19,4,911,-78513893,298496,5.747300053,25.06506507,49.73973974,25.1951952,69.73973974,30.26026026,21
2022,19,5,1455,-78810934,299069,5.76212384,25.05505506,49.77977978,25.16516517,69.77977978,30.22022022,21
2022,19,6,1453,-79108550,299643,5.770244821,25.04504505,49.81981982,25.13513514,69.81981982,30.18018018,21
2022,19,7,1301,-79406892,300208,5.777911526,25.03503504,49.85985986,25.10510511,69.85985986,30.14014014,21
2022,20,1,562,-79706538,300734,5.787974209,25.02502503,49.8998999,25.07507508,69.8998999,30.1001001,21
2022,20,2,898,-80006374,301278,5.799055968,25.01501502,49.93993994,25.04504505,69.93993994,30.06006006,21
2022,20,3,1415,-80306237,301850,5.806644717,25.00500501,49.97997998,25.01501502,69.97997998,30.02002002,21
